32.8038,-105.80444,CC
31.91741667,-109.2791267,CH
33.63208,-109.3259275,HM
35.8551255,-105.6400463,JC
36.02121,-106.58978,JM
33.99113625,-107.1837613,MM
32.6690805,-109.8778655,PL
31.903815,-109.2796025,RP
35.205805,-106.4427863,SC
31.917411,-109.278936,SH
35.247332,-107.59945,SM
32.78859,-105.786,SS
32.88197,-105.7748,UK
35.92218667,-106.5173333,VC
